,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ACCTYPE_9_NAME,OBS_VALUE
12166,2021,W02000054,2021 super output areas - middle layer,152,Terraced,208
12167,2021,W02000054,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,22
12168,2021,W02000054,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",26
12169,2021,W02000054,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",29
12170,2021,W02000054,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",11
12171,2021,W02000054,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,19
12172,2021,W02000055,2021 super output areas - middle layer,152,Total,2629
12173,2021,W02000055,2021 super output areas - middle layer,152,Detached,1046
12174,2021,W02000055,2021 super output areas - middle layer,152,Semi-detached,738
12175,2021,W02000055,2021 super output areas - middle layer,152,Terraced,483
12176,2021,W02000055,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,259
12177,2021,W02000055,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",36
12178,2021,W02000055,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",27
12179,2021,W02000055,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",40
12180,2021,W02000055,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,0
12181,2021,W02000056,2021 super output areas - middle layer,152,Total,2208
12182,2021,W02000056,2021 super output areas - middle layer,152,Detached,1292
12183,2021,W02000056,2021 super output areas - middle layer,152,Semi-detached,517
12184,2021,W02000056,2021 super output areas - middle layer,152,Terraced,310
12185,2021,W02000056,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,42
12186,2021,W02000056,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",11
12187,2021,W02000056,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",5
12188,2021,W02000056,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",20
12189,2021,W02000056,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,11
12190,2021,W02000057,2021 super output areas - middle layer,152,Total,2886
12191,2021,W02000057,2021 super output areas - middle layer,152,Detached,1187
12192,2021,W02000057,2021 super output areas - middle layer,152,Semi-detached,745
12193,2021,W02000057,2021 super output areas - middle layer,152,Terraced,578
12194,2021,W02000057,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,245
12195,2021,W02000057,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",39
12196,2021,W02000057,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",20
12197,2021,W02000057,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",53
12198,2021,W02000057,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,19
12199,2021,W02000419,2021 super output areas - middle layer,152,Total,5045
12200,2021,W02000419,2021 super output areas - middle layer,152,Detached,2626
12201,2021,W02000419,2021 super output areas - middle layer,152,Semi-detached,1884
12202,2021,W02000419,2021 super output areas - middle layer,152,Terraced,235
12203,2021,W02000419,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,246
12204,2021,W02000419,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",29
12205,2021,W02000419,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",9
12206,2021,W02000419,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",12
12207,2021,W02000419,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,4
12208,2021,W02000058,2021 super output areas - middle layer,152,Total,2338
12209,2021,W02000058,2021 super output areas - middle layer,152,Detached,1051
12210,2021,W02000058,2021 super output areas - middle layer,152,Semi-detached,708
12211,2021,W02000058,2021 super output areas - middle layer,152,Terraced,468
12212,2021,W02000058,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,22
12213,2021,W02000058,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",11
12214,2021,W02000058,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",7
12215,2021,W02000058,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",12
12216,2021,W02000058,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,59
12217,2021,W02000059,2021 super output areas - middle layer,152,Total,2752
12218,2021,W02000059,2021 super output areas - middle layer,152,Detached,1347
12219,2021,W02000059,2021 super output areas - middle layer,152,Semi-detached,1041
12220,2021,W02000059,2021 super output areas - middle layer,152,Terraced,291
12221,2021,W02000059,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,37
12222,2021,W02000059,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",4
12223,2021,W02000059,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",20
12224,2021,W02000059,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",5
12225,2021,W02000059,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,7
12226,2021,W02000060,2021 super output areas - middle layer,152,Total,4638
12227,2021,W02000060,2021 super output areas - middle layer,152,Detached,1052
12228,2021,W02000060,2021 super output areas - middle layer,152,Semi-detached,2349
12229,2021,W02000060,2021 super output areas - middle layer,152,Terraced,671
12230,2021,W02000060,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,419
12231,2021,W02000060,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",44
12232,2021,W02000060,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",34
12233,2021,W02000060,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",64
12234,2021,W02000060,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,5
12235,2021,W02000061,2021 super output areas - middle layer,152,Total,3365
12236,2021,W02000061,2021 super output areas - middle layer,152,Detached,617
12237,2021,W02000061,2021 super output areas - middle layer,152,Semi-detached,1234
12238,2021,W02000061,2021 super output areas - middle layer,152,Terraced,846
12239,2021,W02000061,2021 super output areas - middle layer,152,In a purpose-built block of flats or tenement,585
12240,2021,W02000061,2021 super output areas - middle layer,152,"Part of a converted or shared house, including bedsits",39
12241,2021,W02000061,2021 super output areas - middle layer,152,"Part of another converted building, for example, former school, church or warehouse",23
12242,2021,W02000061,2021 super output areas - middle layer,152,"In a commercial building, for example, in an office building, hotel or over a shop",19
12243,2021,W02000061,2021 super output areas - middle layer,152,A caravan or other mobile or temporary structure,2
12244,2021,W02000062,2021 super output areas - middle layer,152,Total,2480
12245,2021,W02000062,2021 super output areas - middle layer,152,Detached,1024
